video_id,question_about_action,noun,answer,time,frames
P22_08,What did he do with the sink filter,filter:sink,"take,clean,clean,put,take,empty","00:13:25.28-00:13:26.83,00:13:29.40-00:13:31.36,00:13:32.22-00:13:33.66,00:13:35.64-00:13:36.25,00:13:41.90-00:13:42.95,00:13:43.94-00:13:46.74","48316-48409,48564-48681,48733-48819,48938-48975,49314-49377,49436-49604"
P22_08,What did he do with the soap,soap,"put-on,put-down,put-on,put-down","00:02:52.47-00:02:54.47,00:02:54.82-00:02:55.82,00:06:27.26-00:06:28.02,00:06:28.46-00:06:29.50","10348-10468,10489-10549,23235-23281,23307-23370"
P22_08,What did he do with the sponge,sponge,"pick-up,rinse,rinse,put-down,rinse,put-down,rinse,put-down","00:02:50.46-00:02:51.37,00:02:51.50-00:02:52.65,00:07:18.85-00:07:22.35,00:07:22.70-00:07:23.67,00:10:28.28-00:10:29.79,00:10:41.07-00:10:41.70,00:11:02.91-00:11:06.29,00:11:06.65-00:11:08.06","10227-10282,10290-10359,26331-26541,26562-26620,37696-37787,38464-38502,39774-39977,39999-40083"
P22_08,What did he do with the spoon,spoon,"take,put-down,grab,lather,put-down,grab,rinse,lather,put-down,put-down,put-down,rinse,lather,rinse,put-down","00:00:11.07-00:00:11.79,00:00:20.45-00:00:21.17,00:03:34.28-00:03:35.04,00:03:35.08-00:03:38.63,00:03:38.61-00:03:39.32,00:03:53.79-00:03:54.54,00:03:54.73-00:03:56.58,00:03:56.51-00:04:02.50,00:04:02.08-00:04:03.00,00:04:23.85-00:04:25.23,00:04:46.84-00:04:47.90,00:06:23.84-00:06:24.72,00:06:33.12-00:06:39.52,00:06:58.85-00:07:03.60,00:07:01.30-00:07:04.95","664-707,1227-1270,12856-12902,12904-13117,13116-13159,14027-14072,14083-14194,14190-14550,14524-14580,15831-15913,17210-17274,23030-23083,23587-23971,25131-25416,25278-25497"
P22_08,What did he do with the spoon rest,rest:spoon,"pick-up,rinse,lather,rinse","00:04:12.88-00:04:13.91,00:04:14.01-00:04:17.54,00:04:17.68-00:04:24.13,00:04:41.71-00:04:46.67","15172-15234,15240-15452,15460-15847,16902-17200"
P22_08,What did he do with the sugar,sugar,"open,pick-up,pick-up,put-in,pick-up,put-in,close,move","00:14:35.65-00:14:36.52,00:14:35.73-00:14:37.31,00:14:37.95-00:14:39.43,00:14:39.53-00:14:40.90,00:14:41.74-00:14:43.81,00:14:43.49-00:14:44.48,00:14:44.72-00:14:46.47,00:14:46.02-00:14:47.50","52539-52591,52543-52638,52677-52765,52771-52854,52904-53028,53009-53068,53083-53188,53161-53250"
P22_08,What did he do with the table,table,"clean,clean,clean,clean,clean","00:12:00.75-00:12:02.06,00:12:05.11-00:12:05.94,00:12:08.22-00:12:10.26,00:12:10.28-00:12:11.39,00:12:11.49-00:12:19.84","43245-43323,43506-43556,43693-43815,43816-43883,43889-44390"
P22_08,What did he do with the tap,tap,"turn-on,turn-off,open,move,close,open,close,open,close,open,open,close,open,move,close,open,move,close,open,close,open,open,open,close,close,open,turn,move,turn,move,turn,close,open,close","00:00:06.49-00:00:07.74,00:00:35.01-00:00:35.91,00:01:37.33-00:01:38.37,00:01:38.36-00:01:39.23,00:01:58.75-00:02:00.80,00:02:04.63-00:02:05.40,00:02:49.56-00:02:50.35,00:04:38.35-00:04:39.25,00:06:16.80-00:06:18.07,00:06:23.02-00:06:23.94,00:06:56.43-00:06:57.06,00:07:24.84-00:07:25.45,00:08:32.76-00:08:34.50,00:08:34.55-00:08:35.80,00:09:00.84-00:09:01.75,00:09:09.33-00:09:10.31,00:09:29.12-00:09:30.01,00:09:33.54-00:09:34.37,00:09:35.72-00:09:36.74,00:09:37.90-00:09:38.44,00:10:27.44-00:10:28.22,00:10:41.51-00:10:42.44,00:11:39.28-00:11:39.96,00:11:40.12-00:11:41.76,00:11:40.59-00:11:41.44,00:11:41.68-00:11:42.39,00:13:12.01-00:13:13.17,00:13:15.90-00:13:16.57,00:13:19.88-00:13:20.38,00:13:36.49-00:13:37.04,00:13:37.14-00:13:38.00,00:13:55.93-00:13:56.65,00:13:56.78-00:13:58.07,00:14:01.14-00:14:01.76","389-464,2100-2154,5839-5902,5901-5953,7125-7248,7477-7524,10173-10221,16701-16755,22608-22684,22981-23036,24985-25023,26690-26727,30765-30870,30872-30947,32450-32505,32959-33018,34147-34200,34412-34462,34543-34604,34674-34706,37646-37693,38490-38546,41956-41997,42007-42105,42035-42086,42100-42143,47520-47590,47754-47794,47992-48022,48989-49022,49028-49080,50155-50199,50206-50284,50468-50505"
P22_08,What did he do with the teaspoon,teaspoon,"pick-up,rinse,lather,put-down,rinse,pick-up,put-down","00:04:02.95-00:04:03.86,00:04:05.41-00:04:08.22,00:04:08.15-00:04:12.51,00:04:12.41-00:04:13.24,00:05:04.17-00:05:06.17,00:14:32.41-00:14:35.27,00:15:14.93-00:15:16.16","14577-14631,14724-14893,14889-15150,15144-15194,18250-18370,52344-52516,54895-54969"
P22_08,What did he do with the toaster,toaster,cover,00:13:05.50-00:13:07.55,47130-47253
P22_08,What did he do with the top,top,"rinse,put-down,clean,clean","00:02:19.98-00:02:22.15,00:02:22.03-00:02:23.08,00:11:13.21-00:11:28.57,00:11:31.31-00:11:34.28","8398-8529,8521-8584,40392-41314,41478-41656"
P22_08,What did he do with the towel,towel,"take,clean,wash,wash,put","00:13:04.11-00:13:04.94,00:13:13.02-00:13:14.14,00:13:14.24-00:13:15.38,00:13:17.03-00:13:18.03,00:13:23.04-00:13:23.90","47046-47096,47581-47648,47654-47722,47821-47881,48182-48234"
P22_08,What did he do with the trash,trash,open,00:01:28.88-00:01:30.11,5332-5406
P22_08,What did he do with the trivet,trivet,"pick-up,place,open,shake,close,turn","00:09:58.68-00:09:59.21,00:09:59.98-00:10:01.19,00:10:02.64-00:10:03.50,00:10:03.10-00:10:05.26,00:10:04.82-00:10:06.68,00:10:05.36-00:10:07.18","35920-35952,35998-36071,36158-36210,36186-36315,36289-36400,36321-36430"
P22_08,What did he do with the waste,waste,put-down,00:00:51.59-00:00:53.58,3095-3214
P22_08,What did he do with the water,water,"pick-up,pour,close,place","00:07:46.11-00:07:47.66,00:07:48.69-00:07:54.38,00:07:54.29-00:07:56.36,00:07:56.46-00:07:57.02","27966-28059,28121-28462,28457-28581,28587-28621"
P22_09,What did he do with the bag,bag,"pick-up,empty,empty,fold,empty,fold,toss","00:01:59.44-00:02:00.77,00:02:02.09-00:02:08.06,00:02:02.75-00:02:06.05,00:02:08.76-00:02:14.68,00:02:16.02-00:02:19.37,00:02:19.44-00:02:20.05,00:02:20.75-00:02:21.82","7166-7246,7325-7683,7365-7563,7725-8080,8161-8362,8366-8403,8445-8509"
P22_09,What did he do with the basket,basket,"open,close","00:03:33.29-00:03:33.92,00:03:34.80-00:03:35.60","12797-12835,12888-12936"
P22_09,What did he do with the bowl,bowl,"lather,rinse,put-down","00:02:44.34-00:02:47.14,00:03:11.19-00:03:13.24,00:03:13.34-00:03:14.12","9860-10028,11471-11594,11600-11647"
P22_09,What did he do with the box,box,"pick-up,open,put-down,fold","00:02:24.34-00:02:25.62,00:02:25.34-00:02:28.36,00:02:28.10-00:02:31.25,00:02:28.46-00:02:31.14","8660-8737,8720-8901,8886-9075,8907-9068"
P22_09,What did he do with the cabinet,cabinet,"close,open,open,close,close","00:00:48.60-00:00:56.85,00:00:57.35-00:00:58.33,00:01:00.29-00:01:02.55,00:01:03.04-00:01:03.73,00:01:10.55-00:01:11.45","2916-3411,3441-3499,3617-3753,3782-3823,4233-4287"
P22_09,What did he do with the cleanser,cleanser,"spray,put-down","00:04:18.65-00:04:20.65,00:04:20.71-00:04:21.35","15518-15638,15642-15681"
P22_09,What did he do with the cloth,cloth,"pick-up,put-down,put-down,put-down,take,rinse,rinse,rinse,wring,rinse,wring,wring,put-down","00:01:28.37-00:01:29.17,00:01:52.47-00:01:53.85,00:03:19.80-00:03:20.74,00:04:07.14-00:04:08.05,00:05:02.60-00:05:03.35,00:05:03.63-00:05:04.63,00:05:06.61-00:05:08.05,00:05:39.23-00:05:43.85,00:05:44.68-00:05:46.46,00:06:33.99-00:06:38.46,00:06:38.57-00:06:40.37,00:06:45.04-00:06:47.11,00:06:47.53-00:06:51.13","5302-5350,6748-6831,11988-12044,14828-14883,18156-18201,18217-18277,18396-18483,20353-20631,20680-20787,23639-23907,23914-24022,24302-24426,24451-24667"
P22_09,What did he do with the coffee,coffee,extract,00:03:29.82-00:03:31.75,12589-12705
P22_09,What did he do with the coffee cup,cup:coffee,"lather,rinse,put-down","00:02:52.22-00:02:54.47,00:03:04.72-00:03:08.47,00:03:08.57-00:03:09.32","10333-10468,11083-11308,11314-11359"
P22_09,What did he do with the coffee ground,ground:coffee,toss,00:03:33.70-00:03:34.70,12822-12882
P22_09,What did he do with the coffee maker,maker:coffee,"pick-up,open","00:03:21.11-00:03:22.71,00:03:23.73-00:03:27.78","12066-12162,12223-12466"
P22_09,What did he do with the colander,colander,"pick-up,put","00:00:56.83-00:00:57.84,00:00:58.43-00:01:00.01","3409-3470,3505-3600"
P22_09,What did he do with the cooker,cooker,"wipe,wipe,wipe,move,locate,wipe,rinse,move,position,clean,rinse,clean,clean,rinse,clean","00:04:21.83-00:04:24.58,00:04:22.21-00:04:46.06,00:04:24.46-00:04:30.44,00:04:45.65-00:04:47.40,00:04:47.50-00:04:52.25,00:04:52.43-00:04:57.40,00:05:11.45-00:05:14.30,00:05:13.07-00:05:17.87,00:05:14.10-00:05:18.07,00:05:18.27-00:05:21.21,00:05:18.30-00:05:33.83,00:05:21.59-00:05:33.14,00:05:33.24-00:05:36.97,00:05:48.05-00:05:53.55,00:05:53.41-00:06:09.20","15709-15874,15732-17163,15867-16226,17139-17244,17250-17535,17545-17844,18687-18858,18784-19072,18846-19084,19096-19272,19098-20029,19295-19988,19994-20218,20883-21213,21204-22152"
P22_09,What did he do with the cupboard,cupboard,"open,open,close","00:00:41.73-00:00:42.69,00:06:25.67-00:06:26.70,00:06:27.50-00:06:28.21","2503-2561,23140-23202,23250-23292"
P22_09,What did he do with the cutting board,board:cutting,"pick-up,dry,put","00:01:45.77-00:01:46.88,00:01:46.63-00:01:48.18,00:01:49.39-00:01:50.23","6346-6412,6397-6490,6563-6613"
P22_09,What did he do with the degreaser,degreaser,"grab,put-down,put-down","00:04:10.37-00:04:11.25,00:04:12.60-00:04:13.10,00:06:26.68-00:06:27.40","15022-15075,15156-15186,23200-23244"
P22_09,What did he do with the detergent,detergent,grab,00:06:23.09-00:06:24.21,22985-23052
P22_09,What did he do with the drawer,drawer,"open,close,open,close,open,close,open,close,open,close","00:00:12.61-00:00:13.77,00:00:13.93-00:00:15.61,00:00:21.31-00:00:22.22,00:00:39.75-00:00:40.89,00:01:12.41-00:01:13.47,00:01:20.21-00:01:21.28,00:01:41.55-00:01:42.38,00:01:43.96-00:01:44.69,00:01:47.94-00:01:49.69,00:01:49.69-00:01:50.45","756-826,835-936,1278-1333,2385-2453,4344-4408,4812-4876,6093-6142,6237-6281,6476-6581,6581-6627"
P22_09,What did he do with the filter,filter,"move,extract,rinse,rinse,put-down","00:00:00.00-00:00:02.40,00:03:27.88-00:03:29.72,00:03:51.06-00:03:55.19,00:03:56.63-00:03:57.13,00:03:56.82-00:03:58.05","1-144,12472-12583,13863-14111,14197-14227,14209-14283"
P22_09,What did he do with the garbage,garbage,"close,close","00:02:08.11-00:02:08.86,00:02:20.08-00:02:20.65","7686-7731,8404-8439"
P22_09,What did he do with the glass,glass,"pick-up,put-down,put-down","00:01:03.41-00:01:04.41,00:01:03.43-00:01:05.03,00:01:05.38-00:01:06.13","3804-3864,3805-3901,3922-3967"
P22_09,What did he do with the grill,grill,"remove,remove,pick-up,position,pick-up,position","00:04:13.46-00:04:14.79,00:04:15.47-00:04:16.58,00:06:52.84-00:06:54.34,00:06:54.41-00:06:57.30,00:06:57.39-00:06:58.71,00:06:58.39-00:07:00.64","15207-15287,15328-15394,24770-24860,24864-25038,25043-25122,25103-25238"
P22_09,What did he do with the hand,hand,"rinse,shake,dry,rinse,rinse,dry,rinse,shake,rinse,shake,dry","00:00:03.52-00:00:05.23,00:00:05.43-00:00:07.18,00:00:08.39-00:00:10.44,00:02:36.84-00:02:37.80,00:03:14.02-00:03:14.63,00:03:17.42-00:03:19.94,00:03:36.34-00:03:36.91,00:03:58.81-00:04:00.36,00:04:01.80-00:04:03.01,00:04:03.22-00:04:04.70,00:04:04.59-00:04:07.41","211-313,325-430,503-626,9410-9468,11641-11677,11845-11996,12980-13014,14328-14421,14508-14580,14593-14682,14675-14844"
P22_09,What did he do with the kitchen,kitchen,"clean,clean,clean","00:06:04.64-00:06:12.93,00:06:13.47-00:06:21.98,00:06:22.23-00:06:23.98","21878-22375,22408-22918,22933-23038"
P22_09,What did he do with the ladle,ladle,"dry,put-down,pick-up,put-away","00:01:29.57-00:01:33.94,00:01:33.82-00:01:34.63,00:01:40.24-00:01:41.45,00:01:42.43-00:01:43.98","5374-5636,5629-5677,6014-6087,6145-6238"
P22_09,What did he do with the lid,lid,"grab,put-down,grab,put-down,close,put-down","00:00:26.50-00:00:28.69,00:00:28.79-00:00:29.73,00:00:29.83-00:00:30.85,00:00:30.95-00:00:33.51,00:00:37.78-00:00:38.44,00:00:38.70-00:00:40.02","1590-1721,1727-1783,1789-1851,1857-2010,2266-2306,2322-2401"
P22_09,What did he do with the light,light,turn-off,00:07:01.10-00:07:02.65,25266-25359
P22_09,What did he do with the moka pot,pot:moka,"put-down,move","00:03:51.12-00:03:51.74,00:03:57.47-00:03:59.32","13867-13904,14248-14359"
P22_09,What did he do with the pan,pan,"grab,grab,put-down","00:00:16.76-00:00:19.55,00:00:23.07-00:00:25.01,00:00:25.64-00:00:26.76","1005-1173,1384-1500,1538-1605"
P22_09,What did he do with the paper,paper,"pick-up,put-down,pick-up,toss","00:01:56.10-00:01:57.93,00:01:58.53-00:01:59.84,00:02:31.35-00:02:32.27,00:02:33.12-00:02:34.70","6966-7075,7111-7190,9081-9136,9187-9282"
P22_09,What did he do with the plate,plate,"grab,put-down,put-down,pick-up","00:00:42.43-00:00:43.68,00:00:43.50-00:00:48.50,00:00:43.78-00:00:48.04,00:00:48.14-00:00:51.28","2545-2620,2610-2910,2626-2882,2888-3076"
P22_09,What did he do with the pot,pot,"grab,put-down,rinse,rinse","00:00:31.12-00:00:33.13,00:00:35.21-00:00:36.56,00:03:36.34-00:03:41.43,00:03:41.53-00:03:50.73","1867-1987,2112-2193,12980-13285,13291-13843"
P22_09,What did he do with the rag,rag,"grab,put-down","00:00:06.87-00:00:08.39,00:00:10.54-00:00:11.69","412-503,632-701"
P22_09,What did he do with the remote,remote,"grab,put-down","00:00:11.79-00:00:12.51,00:00:13.87-00:00:14.51","707-750,832-870"
P22_09,What did he do with the saucer,saucer,"lather,rinse,put-down","00:02:55.50-00:02:57.89,00:02:58.27-00:03:04.02,00:03:04.12-00:03:05.12","10530-10673,10696-11041,11047-11107"
P22_09,What did he do with the silverware,silverware,"pick-up,put","00:01:07.85-00:01:09.69,00:01:14.08-00:01:18.52","4070-4181,4444-4711"
P22_09,What did he do with the sink,sink,"rinse,clean,clean","00:06:27.49-00:06:30.24,00:06:31.06-00:06:33.34,00:06:40.00-00:06:44.99","23249-23414,23463-23600,24000-24299"
P22_09,What did he do with the small pot,pot:small,"grab,put-down","00:00:35.91-00:00:36.97,00:00:37.09-00:00:37.84","2154-2218,2225-2270"
P22_09,What did he do with the soap,soap,"put,put-down","00:02:40.02-00:02:41.47,00:02:41.55-00:02:42.56","9601-9688,9693-9753"
P22_09,What did he do with the sponge,sponge,"rinse,grab,rinse,rinse,put-down","00:02:37.98-00:02:39.69,00:04:08.45-00:04:09.09,00:04:59.94-00:05:02.72,00:05:04.43-00:05:05.72,00:05:05.82-00:05:06.58","9478-9581,14907-14945,17996-18163,18265-18343,18349-18394"
P22_09,What did he do with the spoon,spoon,"pick-up,put-down,dry,put-down","00:01:06.72-00:01:07.85,00:01:26.63-00:01:28.26,00:01:35.64-00:01:38.98,00:01:38.86-00:01:40.44","4003-4070,5197-5295,5738-5938,5931-6026"
P22_09,What did he do with the spoon rest,rest:spoon,"pick-up,pick-up","00:01:23.86-00:01:25.48,00:01:34.73-00:01:35.62","5031-5128,5683-5737"
P22_09,What did he do with the tap,tap,"open,close,open,close,open,close,open,flush,close,open,close,open,close,open,close,turn-on,turn-off,open,close,open,close","00:00:02.36-00:00:03.42,00:00:04.77-00:00:05.44,00:02:35.22-00:02:36.59,00:02:42.38-00:02:43.62,00:02:50.66-00:02:51.52,00:02:51.62-00:02:52.12,00:02:57.42-00:02:58.42,00:03:15.28-00:03:16.31,00:03:16.41-00:03:17.32,00:03:35.70-00:03:36.28,00:03:54.43-00:03:55.22,00:03:55.42-00:03:56.97,00:03:57.23-00:03:58.23,00:04:00.86-00:04:02.16,00:04:02.49-00:04:03.10,00:04:59.20-00:05:00.09,00:05:08.15-00:05:08.83,00:05:38.38-00:05:39.29,00:05:44.08-00:05:44.60,00:06:33.23-00:06:34.10,00:06:37.76-00:06:38.67","141-205,286-326,9313-9395,9742-9817,10239-10291,10297-10327,10645-10705,11716-11778,11784-11839,12942-12976,14065-14113,14125-14218,14233-14293,14451-14529,14549-14586,17952-18005,18489-18529,20302-20357,20644-20676,23593-23646,23865-23920"
P22_09,What did he do with the teaspoon,teaspoon,"put,lather,rinse,put-down","00:01:18.62-00:01:20.20,00:02:47.67-00:02:49.67,00:03:08.90-00:03:10.51,00:03:10.46-00:03:11.35","4717-4812,10060-10180,11334-11430,11427-11481"
P22_09,What did he do with the trash,trash,open,00:02:01.90-00:02:02.88,7314-7372
P22_10,What did he do with the basket,basket,"open,close","00:00:17.56-00:00:19.00,00:00:29.54-00:00:30.63","1053-1140,1772-1837"
P22_10,What did he do with the bottle,bottle,"open,put-down,pick-up,fill,shake,empty,fill,shake,empty,put-down,pick-up,open,flatten,close,throw-away,open,put-down","00:09:52.67-00:09:54.56,00:10:12.03-00:10:12.62,00:12:18.12-00:12:19.04,00:12:19.50-00:12:22.01,00:12:22.02-00:12:23.06,00:12:22.81-00:12:25.53,00:12:25.63-00:12:28.24,00:12:28.32-00:12:29.35,00:12:29.25-00:12:33.68,00:12:35.13-00:12:39.94,00:13:10.71-00:13:11.92,00:13:12.06-00:13:13.93,00:13:14.59-00:13:17.07,00:13:17.55-00:13:19.21,00:13:19.78-00:13:21.82,00:13:27.55-00:13:28.93,00:13:29.67-00:13:30.31","35560-35673,36721-36757,44287-44342,44370-44520,44521-44583,44568-44731,44737-44894,44899-44961,44955-45220,45307-45596,47442-47515,47523-47635,47675-47824,47853-47952,47986-48109,48453-48535,48580-48618"
P22_10,What did he do with the bottle opener,opener:bottle,put-down,00:09:57.57-00:09:58.46,35854-35907
P22_10,What did he do with the bowl,bowl,"pick-up,put-down,rinse,rinse,pick-up,put-down,lather,put-down,lather,put-down,pick-up,rinse,lather,put-down,pick-up,rinse,put-down,pick-up,rinse,put-down,pick-up,rinse,put-down","00:02:51.19-00:02:51.99,00:02:52.47-00:02:53.14,00:04:12.46-00:04:15.17,00:04:14.01-00:04:18.74,00:04:19.07-00:04:20.89,00:04:20.58-00:04:21.85,00:04:22.99-00:04:27.78,00:04:27.78-00:04:28.68,00:04:30.76-00:04:41.19,00:04:41.02-00:04:42.26,00:05:09.76-00:05:11.10,00:05:11.10-00:05:11.90,00:05:12.05-00:05:15.01,00:05:14.83-00:05:15.57,00:05:48.83-00:05:49.99,00:05:49.83-00:05:52.06,00:05:52.08-00:05:52.85,00:05:52.89-00:05:54.38,00:05:54.23-00:06:00.24,00:06:00.16-00:06:01.76,00:06:01.80-00:06:03.46,00:06:01.99-00:06:08.40,00:06:08.79-00:06:09.57","10271-10319,10348-10388,15147-15310,15240-15524,15544-15653,15634-15711,15779-16066,16066-16120,16245-16871,16861-16935,18585-18666,18666-18714,18723-18900,18889-18934,20929-20999,20989-21123,21124-21171,21173-21262,21253-21614,21609-21705,21708-21807,21719-22104,22127-22174"
P22_10,What did he do with the cabinet,cabinet,"open,open,close,open,open,close","00:02:38.48-00:02:39.19,00:13:03.68-00:13:04.31,00:13:07.23-00:13:08.31,00:13:38.44-00:13:39.45,00:14:20.26-00:14:21.01,00:14:22.60-00:14:23.39","9508-9551,47020-47058,47233-47298,49106-49167,51615-51660,51756-51803"
P22_10,What did he do with the can,can,"pick-up,put-down,pick-up,rinse,rinse,rinse,put-down","00:04:04.84-00:04:05.89,00:04:05.81-00:04:06.52,00:06:25.17-00:06:26.42,00:06:26.52-00:06:27.40,00:06:32.38-00:06:39.20,00:06:37.11-00:06:39.61,00:06:39.47-00:06:40.22","14690-14753,14748-14791,23110-23185,23191-23244,23542-23952,23826-23976,23968-24013"
P22_10,What did he do with the cap,cap,put-down,00:09:58.06-00:09:58.56,35883-35913
P22_10,What did he do with the cloth,cloth,"put-down,pick-up,rinse,wring,rinse,pick-up,rinse,put-down,pick-up,put-down","00:12:49.89-00:12:51.42,00:13:31.26-00:13:32.67,00:13:33.31-00:13:35.53,00:13:36.40-00:13:38.49,00:14:23.49-00:14:26.32,00:15:30.89-00:15:31.73,00:15:31.97-00:15:33.51,00:15:39.74-00:15:42.78,00:15:51.86-00:15:52.86,00:15:58.74-00:15:59.65","46193-46285,48675-48760,48798-48931,48984-49109,51809-51979,55853-55903,55918-56010,56384-56566,57111-57171,57524-57579"
P22_10,What did he do with the coffee cup,cup:coffee,"move,pick-up","00:02:42.34-00:02:43.63,00:02:47.40-00:02:48.00","9740-9817,10044-10080"
P22_10,What did he do with the coffee maker,maker:coffee,"pick-up,pick-up,lift-up,put-down,clean","00:02:55.71-00:02:56.30,00:02:56.33-00:02:57.32,00:13:58.37-00:14:01.92,00:14:01.83-00:14:04.36,00:14:05.46-00:14:14.18","10542-10578,10579-10639,50302-50515,50509-50661,50727-51250"
P22_10,What did he do with the colander,colander,"pick-up,put-down,put-down,lather,put-down,pick-up,rinse,put-down","00:01:43.54-00:01:44.54,00:01:44.51-00:01:46.32,00:03:55.87-00:03:57.65,00:03:57.75-00:04:04.25,00:04:04.14-00:04:04.77,00:06:20.31-00:06:21.03,00:06:20.91-00:06:24.04,00:06:24.10-00:06:25.17","6212-6272,6270-6379,14152-14259,14265-14655,14648-14686,22818-22861,22854-23042,23046-23110"
P22_10,What did he do with the container,container,"grab,grab,rinse,place,pick-up,pick-up,pick-up,place,pick-up,rinse,place,pick-up,rinse,put-down,move","00:07:43.48-00:07:45.05,00:08:26.33-00:08:27.42,00:08:26.98-00:08:30.06,00:08:30.63-00:08:31.90,00:08:31.98-00:08:32.58,00:08:33.04-00:08:34.00,00:08:41.87-00:08:42.60,00:08:46.03-00:08:46.82,00:08:46.50-00:08:47.75,00:08:51.82-00:09:01.52,00:09:01.67-00:09:02.67,00:09:02.65-00:09:03.38,00:09:03.37-00:09:11.12,00:09:11.22-00:09:12.22,00:11:34.58-00:11:36.20","27808-27903,30379-30445,30418-30603,30637-30714,30718-30754,30782-30840,31312-31356,31561-31609,31590-31665,31909-32491,32500-32560,32559-32602,32602-33067,33073-33133,41674-41772"
