video_id,question_about_action,noun,answer,time
P10_04,What did he do with the fish,fish,"put,wash,get,wash,put,cut,cut,cut,get,cut,cut,wash,mix,mix-on,put,fry,check,rotate,combine,cook","00:00:44.00-00:00:47.25,00:00:49.52-00:00:58.34,00:00:58.97-00:01:04.28,00:04:20.17-00:04:38.03,00:05:03.77-00:05:05.98,00:05:09.03-00:05:20.44,00:05:20.99-00:05:26.88,00:05:30.65-00:05:41.44,00:05:42.74-00:05:44.83,00:05:47.34-00:05:51.16,00:05:54.04-00:05:57.83,00:06:32.18-00:06:36.81,00:07:20.56-00:07:28.32,00:07:38.07-00:07:48.80,00:10:09.12-00:10:13.72,00:10:19.06-00:10:24.61,00:13:58.23-00:14:00.21,00:15:42.98-00:16:08.98,00:16:28.13-00:16:32.11,00:51:18.66-00:51:27.94"
P10_04,What did he do with the fish fragment,fragment:fish,"put,put","00:05:27.14-00:05:29.88,00:06:01.21-00:06:04.90"
P10_04,What did he do with the fish piece,piece:fish,"put,put,fry,check,rotate,rotate,check","00:10:21.38-00:10:32.33,00:10:21.53-00:10:44.21,00:10:33.25-00:10:39.55,00:12:29.05-00:12:35.65,00:12:32.32-00:13:11.35,00:16:09.08-00:16:25.27,00:16:41.89-00:16:53.98"
P10_04,What did he do with the flour,flour,"get,put,get,mix","00:06:26.74-00:06:28.67,00:06:40.80-00:06:51.88,00:06:52.41-00:06:53.92,00:06:54.02-00:07:00.67"
P10_04,What did he do with the food spade,spade:food,"get,move","00:11:13.52-00:11:15.15,00:11:36.01-00:11:44.53"
P10_04,What did he do with the garlic,garlic,"get,cut,hit,cut,cut,put,hit,hit,hit,put,put,put,hit,hit,hit,hit,put,put,put,put","00:24:28.23-00:24:29.84,00:24:30.56-00:24:40.50,00:24:57.06-00:25:01.65,00:25:42.00-00:25:48.94,00:25:50.00-00:25:58.34,00:31:07.48-00:31:14.28,00:31:49.52-00:31:51.49,00:31:50.51-00:31:53.41,00:31:53.29-00:32:00.38,00:32:11.48-00:32:12.27,00:32:19.70-00:32:20.82,00:32:27.53-00:32:28.17,00:34:01.40-00:34:02.87,00:34:03.93-00:34:05.29,00:34:07.90-00:34:11.84,00:34:10.38-00:34:18.73,00:34:57.73-00:34:58.38,00:35:16.89-00:35:17.70,00:35:24.29-00:35:25.32,00:35:42.00-00:35:43.81"
P10_04,What did he do with the garlic piece,piece:garlic,put,00:25:59.42-00:26:01.59
P10_04,What did he do with the ginger,ginger,"cut,put,cut,get,cut,cut,put","00:13:32.56-00:13:34.19,00:13:56.07-00:13:57.58,00:14:30.25-00:14:40.75,00:36:49.37-00:36:50.46,00:36:50.56-00:36:59.45,00:37:10.72-00:37:11.73,00:37:13.04-00:37:14.49"
P10_04,What did he do with the ginger piece,piece:ginger,wash,00:14:15.51-00:14:18.01
P10_04,What did he do with the ginger slice,slice:ginger,cut,00:37:12.54-00:37:19.68
P10_04,What did he do with the glass,glass,cover,00:48:27.65-00:48:32.79
P10_04,What did he do with the glass bowl,bowl:glass,"get,put,put,clean,wash,put,put,grab,put","00:04:54.45-00:04:58.75,00:04:59.72-00:05:03.67,00:07:18.13-00:07:19.29,00:11:00.84-00:11:07.34,00:11:03.72-00:11:05.84,00:15:21.64-00:15:23.80,00:26:26.66-00:26:29.03,00:26:47.21-00:26:50.42,00:36:28.06-00:36:29.66"
P10_04,What did he do with the glass lid,lid:glass,cover,00:31:22.05-00:31:24.10
P10_04,What did he do with the green bean,bean:green,"put,wash","00:28:18.53-00:28:35.77,00:28:39.65-00:28:43.85"
P10_04,What did he do with the hand,hand,"clean,wash","00:02:14.53-00:02:23.18,00:18:03.71-00:18:06.54"
P10_04,What did he do with the heat,heat,"switch,check,switch-up,switch-on","00:43:17.79-00:43:19.20,00:43:38.00-00:43:39.40,00:46:47.99-00:46:49.56,00:54:06.98-00:54:07.83"
P10_04,What did he do with the hob,hob,"switch-on,switch-on,switch-off,switch-on,clean,switch-on,switch-on,clean,switch,clean,switch-on,switch-off,switch-on,clean,switch-off","00:08:18.76-00:08:21.41,00:14:49.02-00:14:56.02,00:15:38.18-00:15:41.48,00:18:07.09-00:18:10.98,00:18:21.86-00:18:28.99,00:18:28.97-00:18:33.56,00:21:16.98-00:21:20.07,00:21:58.32-00:22:03.35,00:22:51.39-00:22:53.14,00:23:51.97-00:23:55.77,00:23:55.76-00:24:06.57,00:23:55.88-00:23:57.60,00:27:06.58-00:27:08.45,00:27:08.55-00:27:10.37,00:30:12.74-00:30:14.27"
P10_04,What did he do with the hob number,number:hob,turn-on,00:08:18.82-00:08:23.34
P10_04,What did he do with the hot water,water:hot,put,00:51:32.24-00:51:41.06
P10_04,What did he do with the inner side,side:inner,"brush,clean,clean","00:44:57.62-00:45:02.79,00:49:01.34-00:49:05.16,00:49:05.26-00:49:09.94"
P10_04,What did he do with the knife,knife,"get,wash,put,get,wash,wash,put,get,wash,put,put,wash","00:05:06.45-00:05:08.40,00:06:17.67-00:06:22.09,00:06:22.19-00:06:24.99,00:13:28.41-00:13:30.26,00:19:40.61-00:19:43.53,00:19:48.88-00:19:50.84,00:19:51.15-00:19:52.44,00:24:53.31-00:24:55.38,00:35:59.10-00:36:00.68,00:36:00.83-00:36:02.07,00:37:28.45-00:37:29.97,00:37:35.52-00:37:38.05"
P10_04,What did he do with the leek,leek,"get,cut","00:12:16.02-00:12:24.57,00:13:29.84-00:13:32.46"
P10_04,What did he do with the leek piece,piece:leek,"wash,put,mix","00:14:09.78-00:14:12.75,00:16:57.61-00:17:02.22,00:18:38.17-00:18:42.04"
P10_04,What did he do with the left pot,pot:left,switch-out,00:52:30.07-00:52:31.16
P10_04,What did he do with the lettuce,lettuce,"get,wash,wash,cut,remove,cut,cut,cut,put,mix,stir,stir,mix,stir,mix,cook,put","00:15:06.13-00:15:08.63,00:15:27.04-00:15:29.34,00:15:29.39-00:15:33.35,00:17:17.52-00:17:19.53,00:17:20.10-00:17:24.42,00:17:24.17-00:17:36.00,00:17:36.10-00:17:46.69,00:17:40.00-00:17:48.95,00:26:18.07-00:26:23.79,00:26:55.65-00:27:02.66,00:27:00.76-00:27:06.49,00:27:10.03-00:27:17.15,00:27:43.44-00:27:51.56,00:28:49.01-00:29:04.62,00:28:49.33-00:28:56.01,00:29:05.91-00:29:18.04,00:29:44.55-00:29:57.32"
P10_04,What did he do with the lettuce piece,piece:lettuce,put,00:17:37.29-00:17:38.36
P10_04,What did he do with the light,light,switch-on,00:02:30.15-00:02:33.28
P10_04,What did he do with the liquid,liquid,put,00:22:10.66-00:22:12.08
P10_04,What did he do with the mobile phone,phone:mobile,"get,reduce","00:55:40.14-00:55:44.54,00:55:44.64-00:55:57.11"
P10_04,What did he do with the more garlic,garlic:more,"get,get","00:30:55.52-00:30:57.98,00:33:20.13-00:33:21.90"
P10_04,What did he do with the more water,water:more,put,00:20:41.13-00:20:44.74
P10_04,What did he do with the my hand,hand:my,"clean,wash","00:18:16.51-00:18:20.94,00:55:33.66-00:55:37.94"
P10_04,What did he do with the oil,oil,"put,mix,mix","00:24:18.17-00:24:23.50,00:26:06.28-00:26:11.48,00:26:16.45-00:26:47.22"
P10_04,What did he do with the olive oil,oil:olive,"put,put,put","00:08:26.65-00:08:30.95,00:08:31.55-00:08:34.71,00:43:01.76-00:43:05.08"
P10_04,What did he do with the onion,onion,"put,seal,cut","00:13:38.13-00:13:40.50,00:13:39.92-00:13:41.38,00:14:19.65-00:14:29.90"
P10_04,What did he do with the paper towel,towel:paper,"get,throw","00:02:06.92-00:02:14.43,00:02:23.28-00:02:26.12"
P10_04,What did he do with the plain flour,flour:plain,put,00:07:29.45-00:07:37.18
P10_04,What did he do with the plastic bag,bag:plastic,"get,seal","00:54:28.88-00:54:38.52,00:54:48.00-00:54:51.02"
P10_04,What did he do with the plastic pot,pot:plastic,"get,open","00:31:29.01-00:31:31.83,00:31:31.93-00:31:34.91"
P10_04,What did he do with the plastic spade,spade:plastic,get,00:50:05.38-00:50:06.77
P10_04,What did he do with the plate,plate,"get,put,cover","00:04:49.66-00:04:54.68,00:23:30.45-00:23:40.20,00:30:04.89-00:30:06.55"
P10_04,What did he do with the pot,pot,"check,switch,shake,get,shake,shake,shake,shake,shake,shake,shake,shake,shake,shake,shake,shake,shake,shake,shake,shake,shake,put,clean,switch-off,move,brush,brush,wash,wash,put,shake,shake,check,check,put,switch,wash,put,clean,put,wash,push,shake","00:07:57.03-00:07:59.31,00:08:00.22-00:08:15.16,00:08:35.98-00:08:38.40,00:08:40.77-00:08:43.02,00:10:00.18-00:10:03.09,00:10:04.57-00:10:06.82,00:11:15.25-00:11:18.39,00:11:18.86-00:11:20.42,00:11:32.04-00:11:34.71,00:11:34.74-00:11:35.50,00:13:58.86-00:14:03.89,00:14:00.31-00:14:04.10,00:16:25.37-00:16:28.03,00:16:25.47-00:16:27.75,00:19:16.43-00:19:19.92,00:19:19.88-00:19:21.29,00:19:21.39-00:19:23.74,00:19:24.92-00:19:26.56,00:19:26.66-00:19:27.91,00:19:53.64-00:19:55.34,00:19:55.44-00:19:56.35,00:21:10.72-00:21:13.12,00:21:21.42-00:21:26.20,00:21:48.49-00:21:49.71,00:21:50.24-00:21:52.21,00:22:14.19-00:22:21.44,00:22:17.20-00:22:26.54,00:22:34.84-00:22:39.85,00:22:34.94-00:22:37.50,00:22:49.79-00:22:51.13,00:26:03.57-00:26:06.05,00:26:11.49-00:26:12.84,00:26:12.65-00:26:14.57,00:27:51.66-00:27:55.96,00:28:43.87-00:28:47.53,00:28:46.78-00:28:48.71,00:30:23.08-00:30:29.67,00:30:38.91-00:30:40.08,00:45:03.38-00:45:07.60,00:45:09.66-00:45:11.60,00:49:14.54-00:49:24.38,00:49:25.38-00:49:29.13,00:51:12.28-00:51:17.57"
P10_04,What did he do with the pressure pot,pot:pressure,"remove,clean","00:53:20.14-00:53:21.35,00:53:22.98-00:53:30.05"
P10_04,What did he do with the refrigerator,refrigerator,"open,open,check,close","00:08:56.84-00:08:57.47,00:12:11.88-00:12:13.56,00:24:07.41-00:24:15.61,00:24:15.71-00:24:17.52"
P10_04,What did he do with the rest,rest,put,00:24:46.34-00:24:48.53
P10_04,What did he do with the right heat,heat:right,switch-off,00:48:16.43-00:48:18.06
P10_04,What did he do with the right heater,heater:right,put,00:51:41.16-00:51:42.84
P10_04,What did he do with the round table,table:round,put,00:17:15.72-00:17:16.68
P10_04,What did he do with the rubber,rubber,put,00:13:47.69-00:13:54.30
P10_04,What did he do with the rubbish,rubbish,"throw,put,put","00:18:50.53-00:18:54.07,00:39:32.61-00:39:34.43,00:47:23.00-00:47:25.65"
P10_04,What did he do with the salt,salt,"put,put,mix,put,add,get,put,cover","00:09:52.32-00:09:57.68,00:27:28.61-00:27:35.03,00:27:34.99-00:27:47.34,00:36:37.03-00:36:41.66,00:45:45.34-00:45:52.03,00:45:52.61-00:46:01.63,00:46:02.96-00:46:13.45,00:52:25.00-00:52:25.85"
P10_04,What did he do with the sauce,sauce,"put,mix,get,pour,cover,put,put","00:11:23.44-00:11:29.30,00:11:44.96-00:11:57.12,00:18:59.86-00:19:01.21,00:20:18.91-00:20:23.25,00:20:22.09-00:20:26.81,00:21:13.27-00:21:17.44,00:27:18.98-00:27:24.82"
P10_04,What did he do with the scale,scale,"remove,remove,remove,remove,remove,remove,remove,remove,remove,remove,remove,remove,remove,remove","00:01:04.61-00:01:16.54,00:01:18.44-00:01:35.52,00:01:35.34-00:01:43.85,00:01:59.76-00:02:04.92,00:02:43.06-00:02:48.90,00:02:45.39-00:02:51.95,00:02:48.38-00:02:54.29,00:02:52.50-00:03:00.71,00:02:54.01-00:03:04.30,00:03:00.81-00:03:10.98,00:03:11.08-00:03:25.63,00:03:22.98-00:03:43.60,00:03:43.70-00:03:52.57,00:03:52.74-00:04:16.92"
P10_04,What did he do with the side,side,"put,clean","00:20:16.14-00:20:17.92,00:53:36.82-00:53:38.40"
P10_04,What did he do with the sink,sink,"put,clean,clean","00:21:26.30-00:21:27.74,00:22:04.36-00:22:05.73,00:39:30.66-00:39:32.62"
P10_04,What did he do with the skin,skin,"remove,remove,remove,throw-away,remove,throw,remove,remove,remove,remove,remove,remove,remove,remove,remove,remove,remove,remove,remove,remove,remove,remove,remove,remove,remove,remove,remove,remove,remove,remove,put","00:24:36.11-00:24:41.90,00:25:08.47-00:25:14.47,00:25:13.94-00:25:23.53,00:25:24.50-00:25:25.60,00:25:27.26-00:25:36.14,00:31:14.88-00:31:17.20,00:32:03.90-00:32:07.67,00:32:06.13-00:32:11.59,00:32:07.77-00:32:14.95,00:32:13.02-00:32:20.42,00:32:13.19-00:32:20.34,00:32:23.04-00:32:27.43,00:32:32.37-00:32:43.53,00:32:45.01-00:32:48.38,00:32:51.35-00:33:07.22,00:33:23.07-00:33:31.82,00:33:26.80-00:33:37.30,00:33:35.11-00:33:53.73,00:34:18.92-00:34:26.08,00:34:25.17-00:34:34.04,00:34:31.00-00:34:34.43,00:34:34.02-00:34:47.33,00:34:35.45-00:34:43.00,00:34:43.10-00:34:47.42,00:34:48.84-00:34:50.74,00:34:48.88-00:34:57.73,00:34:59.23-00:35:16.79,00:35:17.71-00:35:24.39,00:35:25.83-00:35:35.41,00:35:42.00-00:35:44.66,00:35:45.64-00:35:48.97"
P10_04,What did he do with the soya sauce,sauce:soya,"get,put,mix","00:29:22.58-00:29:24.06,00:29:23.86-00:29:28.86,00:29:31.34-00:29:43.39"
P10_04,What did he do with the spade,spade,"put,mix,search-for,get,move,get-out,clean,put,mix,look,mix,put","00:36:31.56-00:36:32.83,00:38:53.54-00:38:57.30,00:44:10.74-00:44:14.25,00:44:22.29-00:44:26.54,00:44:26.48-00:44:28.23,00:44:28.33-00:44:31.80,00:45:14.31-00:45:19.25,00:45:19.59-00:45:20.75,00:45:22.14-00:45:31.14,00:45:36.00-00:45:37.12,00:46:17.71-00:46:45.04,00:51:01.16-00:51:05.45"
P10_04,What did he do with the spate,spate,put-down,00:45:43.92-00:45:45.22
P10_04,What did he do with the spinker sauce,sauce:spinker,get,00:27:17.25-00:27:23.94
P10_04,What did he do with the spoon,spoon,gather,00:01:01.50-00:01:04.13
P10_04,What did he do with the sprout,sprout,"mix,put,mix-on,cook,mix-on","00:41:32.98-00:41:51.45,00:43:42.00-00:43:44.60,00:45:36.09-00:45:41.03,00:45:39.54-00:45:43.56,00:47:36.24-00:47:57.21"
P10_04,What did he do with the stove,stove,"switch-on,clean,clean,clean,clean","00:42:56.81-00:42:59.39,00:52:27.51-00:52:29.97,00:53:11.04-00:53:13.59,00:53:13.69-00:53:15.71,00:53:37.70-00:53:41.10"
P10_04,What did he do with the table,table,"clean,clean,put,put,put","00:21:53.12-00:21:58.22,00:23:40.19-00:23:49.28,00:50:26.63-00:50:28.42,00:50:28.89-00:50:36.77,00:50:37.73-00:50:39.93"
P10_04,What did he do with the tap water,water:tap,"wash,wash,switch-off,open,switch-off,wash-with,put,wash,wash,switch-off,switch-on,clean,switch-out,wash,switch-off,switch-on,put,wash,clean,use,clean","00:04:20.85-00:04:27.00,00:04:27.09-00:04:37.98,00:04:38.49-00:04:39.54,00:10:45.35-00:10:46.69,00:21:37.09-00:21:37.94,00:26:50.52-00:26:53.03,00:26:53.01-00:26:55.72,00:28:05.38-00:28:11.28,00:31:34.74-00:31:45.41,00:35:55.04-00:35:56.36,00:35:58.17-00:35:59.00,00:44:55.30-00:44:57.52,00:45:02.35-00:45:03.28,00:49:09.65-00:49:16.85,00:49:24.12-00:49:25.34,00:50:01.52-00:50:02.84,00:51:46.09-00:51:54.69,00:52:31.46-00:52:37.80,00:52:53.17-00:53:02.29,00:53:50.89-00:53:53.73,00:54:19.97-00:54:24.20"
P10_04,What did he do with the third pot,pot:third,get,00:28:01.09-00:28:04.38
P10_04,What did he do with the third time,time:third,cut,00:05:57.97-00:06:01.15
P10_04,What did he do with the top,top,"cover,clean","00:52:04.07-00:52:06.83,00:53:32.51-00:53:36.91"
P10_04,What did he do with the utensil,utensil,put,00:36:19.64-00:36:21.69
P10_04,What did he do with the utensil shelf,shelf:utensil,put,00:37:37.93-00:37:39.83
P10_04,What did he do with the vegetable,vegetable,get,00:22:59.58-00:23:02.99
P10_04,What did he do with the water,water,"remove,remove,remove,collect,wash,remove,put,add,mix,add,get,wash,put,wash,put,put,clean","00:04:46.62-00:04:49.56,00:06:36.67-00:06:39.67,00:07:00.77-00:07:12.95,00:07:14.25-00:07:15.32,00:07:15.42-00:07:17.60,00:17:01.33-00:17:15.15,00:19:06.87-00:19:12.03,00:20:02.67-00:20:07.26,00:20:08.01-00:20:11.67,00:20:49.50-00:20:57.17,00:20:59.02-00:21:04.88,00:22:26.79-00:22:31.14,00:36:02.17-00:36:06.03,00:36:18.00-00:36:18.71,00:36:22.42-00:36:24.51,00:44:54.91-00:44:57.65,00:52:50.17-00:52:53.78"
P10_04,What did he do with the water sink,sink:water,"put,clean,clean","00:54:06.29-00:54:07.40,00:54:07.50-00:54:10.15,00:54:12.61-00:54:13.81"
P10_04,What did he do with the water tap,tap:water,"switch-off,open","00:10:55.29-00:10:56.26,00:15:26.30-00:15:27.03"
P10_04,What did he do with the white board,board:white,put,00:37:19.88-00:37:23.82
P10_04,What did he do with the white pot,pot:white,"put,shake","00:35:44.71-00:35:45.54,00:36:33.69-00:36:35.77"
P12_01,What did he do with the apple,apple,"take,wash,cut,cut,bite,cut,put","00:02:14.88-00:02:20.45,00:02:21.39-00:02:24.23,00:02:29.58-00:02:32.56,00:02:34.43-00:03:00.31,00:02:51.59-00:02:53.80,00:02:53.90-00:03:11.67,00:03:11.77-00:03:16.33"
P12_01,What did he do with the cucumber,cucumber,"take,cut,cut,throw,wash,slice,chop,put","00:01:01.44-00:01:04.77,00:01:06.73-00:01:13.04,00:01:10.34-00:01:19.41,00:01:13.11-00:01:14.88,00:01:21.59-00:01:25.28,00:01:26.43-00:01:47.36,00:01:46.51-00:01:55.71,00:02:04.60-00:02:09.20"
P12_01,What did he do with the cupboard,cupboard,open,00:00:05.50-00:00:06.79
P12_01,What did he do with the cutting board,board:cutting,"take,wash,put","00:00:41.93-00:00:43.41,00:00:50.00-00:00:57.12,00:05:55.90-00:06:09.62"
P12_01,What did he do with the dishwasher,dishwasher,open,00:05:46.31-00:05:48.32
P12_01,What did he do with the drawer,drawer,"open,open","00:00:39.94-00:00:41.83,00:06:38.34-00:06:40.03"
P12_01,What did he do with the dressing,dressing,"look-at,take,take,take,put-back","00:00:19.91-00:00:20.94,00:00:21.59-00:00:23.34,00:00:34.21-00:00:37.15,00:04:41.73-00:04:42.95,00:04:57.76-00:05:04.89"
P12_01,What did he do with the fridge,fridge,"open,close,close,close","00:00:15.59-00:00:17.11,00:00:37.25-00:00:39.04,00:05:05.37-00:05:06.33,00:05:36.39-00:05:36.89"
P12_01,What did he do with the garbage,garbage,"take,put","00:06:11.80-00:06:17.67,00:06:20.75-00:06:23.04"
P12_01,What did he do with the glass,glass,"take,take","00:05:13.63-00:05:15.98,00:05:38.18-00:05:40.67"
P12_01,What did he do with the hand,hand,"wash,wash","00:03:21.73-00:03:23.71,00:06:25.38-00:06:27.30"
P12_01,What did he do with the kitchen,kitchen,enter,00:00:02.49-00:00:04.86
P12_01,What did he do with the knife,knife,"take,clean,take,wash,put,stop","00:00:46.09-00:00:48.09,00:05:49.04-00:05:55.27,00:06:40.33-00:06:42.48,00:06:44.97-00:06:46.43,00:06:48.28-00:06:50.20,00:06:50.13-00:06:51.61"
P12_01,What did he do with the mozzarella,mozzarella,"take,take,slice,put","00:00:23.01-00:00:25.64,00:04:02.02-00:04:03.04,00:04:20.09-00:04:32.30,00:04:32.91-00:04:39.59"
P12_01,What did he do with the mozzarella package,package:mozzarella,open,00:04:06.39-00:04:10.89
P12_01,What did he do with the olive oil,oil:olive,"take,pour,put","00:03:46.25-00:03:47.00,00:03:51.04-00:03:57.12,00:03:58.95-00:04:01.20"
P12_01,What did he do with the pepper,pepper,"take,put,take","00:03:35.99-00:03:37.88,00:03:39.58-00:03:42.54,00:03:43.82-00:03:45.51"
P12_01,What did he do with the plate,plate,"move,take,take","00:00:07.73-00:00:10.72,00:00:11.10-00:00:12.60,00:02:02.16-00:02:04.62"
P12_01,What did he do with the salad,salad,"put-on,put-on","00:04:46.79-00:04:49.04,00:04:53.51-00:04:56.41"
P12_01,What did he do with the salt,salt,"take,put,put-back","00:03:18.41-00:03:20.66,00:03:24.70-00:03:29.76,00:03:31.64-00:03:35.62"
P12_01,What did he do with the smoothie,smoothie,"take,open,pour,put-back","00:00:26.34-00:00:30.53,00:05:18.96-00:05:21.62,00:05:22.62-00:05:29.17,00:05:32.29-00:05:36.64"
P12_01,What did he do with the table,table,put-on,00:05:42.58-00:05:44.48
P12_02,What did he do with the bag,bag,put,00:25:44.68-00:25:47.68
P12_02,What did he do with the butter,butter,"take,take,put,take,put","00:01:13.67-00:01:25.94,00:10:46.54-00:10:47.72,00:10:49.50-00:10:54.00,00:27:00.79-00:27:03.38,00:27:03.64-00:27:09.89"
P12_02,What did he do with the can,can,"take,take,open,open,take,wash,put","00:01:35.85-00:01:37.35,00:01:38.69-00:01:43.69,00:04:05.07-00:04:08.19,00:04:08.35-00:04:14.02,00:17:19.03-00:17:22.78,00:25:20.62-00:25:27.22,00:25:40.36-00:25:43.39"
P12_02,What did he do with the can opener,opener:can,take,00:01:58.99-00:01:59.99
P12_02,What did he do with the cucumber,cucumber,"take,cut,cut,cut,slice,cut","00:29:09.24-00:29:10.63,00:29:13.14-00:29:15.94,00:29:21.59-00:29:23.84,00:29:27.05-00:29:32.13,00:29:32.23-00:29:41.95,00:29:42.06-00:30:07.50"
P12_02,What did he do with the cupboard,cupboard,"open,open,take","00:28:32.50-00:28:33.75,00:28:32.80-00:28:33.71,00:28:37.62-00:28:41.33"
P12_02,What did he do with the cutting board,board:cutting,"take,wash,wash,wash,wash,wash,wash","00:02:17.74-00:02:21.24,00:02:38.30-00:02:52.79,00:02:50.87-00:02:55.58,00:02:55.68-00:03:03.52,00:03:03.63-00:03:11.28,00:03:11.38-00:03:17.59,00:07:30.59-00:07:37.73"
P12_02,What did he do with the dishwasher,dishwasher,"open,close","00:02:15.89-00:02:17.14,00:02:21.00-00:02:23.81"
P12_02,What did he do with the door,door,open,00:03:25.42-00:03:26.77
P12_02,What did he do with the drawer,drawer,"open,close,open,open,open,close","00:01:33.98-00:01:35.23,00:01:47.50-00:01:50.35,00:01:57.15-00:01:59.03,00:28:50.39-00:28:51.43,00:28:52.89-00:28:54.39,00:29:00.24-00:29:02.88"
P12_02,What did he do with the fan,fan,turn-on,00:14:53.00-00:14:54.59
P12_02,What did he do with the fridge,fridge,"open,close,open,close,close,stir,close,stir","00:01:08.55-00:01:10.12,00:01:30.59-00:01:32.43,00:21:56.87-00:21:58.07,00:22:31.79-00:22:33.11,00:22:51.03-00:22:52.25,00:22:53.41-00:23:27.12,00:27:10.96-00:27:17.11,00:27:19.53-00:27:42.44"
