video_id,question_about_nouns,verb,answer,time,frames
P14_07,What all does he put-down,put-down,"bowl,sponge,spoon,bowl","00:00:02.75-00:00:05.90,00:00:08.32-00:00:09.36,00:00:45.15-00:00:46.59,00:01:19.45-00:01:22.84","165-354,499-561,2709-2795,4767-4970"
P14_07,What all does he take,take,"sponge,sponge,spoon","00:00:06.08-00:00:07.64,00:00:09.42-00:00:10.24,00:00:25.78-00:00:26.75","364-458,565-614,1546-1605"
P14_07,What all does he turn-off,turn-off,water,00:01:18.31-00:01:19.71,4698-4782
P14_07,What all does he wash,wash,"spoon,bowl","00:00:28.75-00:00:44.90,00:00:47.64-00:01:17.81","1725-2694,2858-4668"
P14_09,What all does he clean,clean,paella,00:00:15.35-00:00:31.51,921-1890
P14_09,What all does he close,close,"water,drawer,tap,tap,tap","00:00:41.32-00:00:44.14,00:01:19.39-00:01:21.86,00:01:47.68-00:01:48.60,00:03:08.90-00:03:10.55,00:03:30.17-00:03:31.17","2479-2648,4763-4911,6460-6516,11334-11433,12610-12670"
P14_09,What all does he dry,dry,"paella,hand","00:01:11.17-00:01:14.84,00:04:05.41-00:04:10.25","4270-4490,14724-15015"
P14_09,What all does he open,open,"water,water,drawer,tap,tap,tap,tap,tap","00:00:09.19-00:00:10.65,00:00:35.40-00:00:37.00,00:01:16.48-00:01:17.64,00:01:27.77-00:01:28.51,00:01:34.10-00:01:37.79,00:02:26.15-00:02:28.26,00:03:14.95-00:03:17.02,00:03:14.99-00:03:16.66","551-639,2124-2220,4588-4658,5266-5310,5646-5867,8769-8895,11697-11821,11699-11799"
P14_09,What all does he put-down,put-down,"paella,sponge,fork,spoon,plate","00:01:17.74-00:01:19.29,00:01:49.19-00:01:49.93,00:02:19.84-00:02:21.12,00:03:08.74-00:03:13.71,00:03:56.40-00:04:04.04","4664-4757,6551-6595,8390-8467,11324-11622,14184-14642"
P14_09,What all does he take,take,"sponge,paella,plate,fork,sponge,soap,sponge,bowl,plate,sponge,sponge","00:00:06.71-00:00:08.60,00:00:10.75-00:00:13.22,00:01:23.28-00:01:24.21,00:01:26.28-00:01:27.18,00:01:28.83-00:01:29.58,00:01:50.13-00:01:50.66,00:01:53.39-00:01:54.02,00:02:22.21-00:02:26.19,00:03:13.66-00:03:15.18,00:03:16.64-00:03:17.53,00:03:32.84-00:03:33.59","402-516,645-793,4996-5052,5176-5230,5329-5374,6607-6639,6803-6841,8532-8771,11619-11710,11798-11851,12770-12815"
P14_09,What all does he wash,wash,"fork,bowl,spoon,plate","00:01:30.41-00:01:34.00,00:02:27.51-00:02:52.50,00:02:57.92-00:03:11.17,00:03:17.59-00:03:21.99","5424-5640,8850-10350,10675-11470,11855-12119"
P15_01,What all does he open,open,"cupboard,fridge,drawer","00:00:03.04-00:00:04.49,00:00:09.55-00:00:10.79,00:00:20.14-00:00:21.44","182-269,573-647,1208-1286"
P15_01,What all does he pick-up,pick-up,"bowl,milk,cereal,spoon","00:00:04.59-00:00:06.24,00:00:10.80-00:00:12.82,00:00:16.82-00:00:18.09,00:00:21.08-00:00:24.54","275-374,648-769,1009-1085,1264-1472"
P15_01,What all does he pour,pour,milk,00:00:30.72-00:00:35.30,1843-2118
P15_01,What all does he put,put,cereal,00:00:37.65-00:00:44.27,2259-2656
P15_02,What all does he beat,beat,egg,00:09:03.52-00:09:17.77,32611-33466
P15_02,What all does he clean,clean,"bowl,knife,board","00:00:04.02-00:00:09.34,00:10:33.49-00:10:42.14,00:10:47.33-00:11:03.32","241-560,38009-38528,38839-39799"
P15_02,What all does he close,close,"dishwasher,fridge","00:00:21.07-00:00:21.97,00:07:21.62-00:07:23.20","1264-1318,26497-26592"
P15_02,What all does he crack,crack,egg,00:07:24.84-00:07:26.22,26690-26773
P15_02,What all does he cut,cut,"potato,onion,potato,onion","00:01:23.99-00:01:27.06,00:02:34.74-00:02:48.43,00:03:55.84-00:04:28.23,00:06:32.17-00:06:57.92","5039-5223,9284-10105,14150-16093,23530-25075"
P15_02,What all does he drink,drink,water,00:08:20.34-00:08:25.59,30020-30335
P15_02,What all does he dry,dry,"hand,hand","00:07:46.32-00:07:47.35,00:11:06.94-00:11:11.21","27979-28041,40016-40272"
P15_02,What all does he fold,fold,"bag,box","00:00:25.42-00:00:28.02,00:00:35.83-00:00:42.48","1525-1681,2149-2548"
P15_02,What all does he open,open,"fridge,drawer,egg,fridge,drawer","00:00:53.84-00:00:55.35,00:01:42.09-00:01:43.59,00:07:09.84-00:07:11.89,00:07:18.90-00:07:19.71,00:08:27.27-00:08:28.83","3230-3321,6125-6215,25790-25913,26334-26382,30436-30529"
P15_02,What all does he peel,peel,"potato,potato,onion","00:01:49.73-00:01:52.31,00:01:53.55-00:01:54.81,00:02:48.53-00:03:18.93","6583-6738,6813-6888,10111-11935"
P15_02,What all does he pick-up,pick-up,"bowl,bag,box,milk,egg,vegetable,board,knife,potato peeler,onion,pan,oil,spatula,bowl,egg,fork","00:00:01.25-00:00:02.76,00:00:24.69-00:00:25.32,00:00:34.09-00:00:35.08,00:00:51.28-00:00:53.79,00:01:00.09-00:01:01.59,00:01:04.25-00:01:10.34,00:01:16.32-00:01:17.53,00:01:20.89-00:01:22.39,00:01:43.69-00:01:46.69,00:02:33.66-00:02:35.11,00:03:32.72-00:03:35.80,00:03:48.81-00:03:51.05,00:06:12.22-00:06:13.47,00:07:02.52-00:07:05.27,00:07:11.99-00:07:14.33,00:08:28.93-00:08:33.54","75-165,1481-1519,2045-2104,3076-3227,3605-3695,3855-4220,4579-4651,4853-4943,6221-6401,9219-9306,12763-12948,13728-13863,22333-22408,25351-25516,25919-26059,30535-30812"
P15_02,What all does he pour,pour,water,00:08:15.06-00:08:20.24,29703-30014
P15_02,What all does he put,put,"bowl,frying pan,oil,potato,salt,onion,board","00:00:09.63-00:00:18.94,00:03:35.03-00:03:40.25,00:03:50.50-00:03:55.89,00:05:53.12-00:06:03.96,00:08:50.13-00:08:54.41,00:09:42.16-00:09:48.18,00:11:03.98-00:11:05.23","577-1136,12901-13215,13830-14153,21187-21837,31807-32064,34929-35290,39838-39913"
P15_02,What all does he put-down,put-down,salt,00:08:55.53-00:08:58.04,32131-32282
P15_02,What all does he remove,remove,potato,00:06:14.36-00:06:20.20,22461-22812
P15_02,What all does he stir,stir,"potato,potato,onion,hand","00:07:51.68-00:08:10.62,00:09:21.11-00:09:36.98,00:09:53.83-00:10:26.38,00:11:12.78-00:11:18.24","28300-29437,33666-34618,35629-37582,40366-40694"
P15_02,What all does he store,store,"milk,egg","00:00:56.12-00:00:57.77,00:07:19.67-00:07:21.52","3367-3466,26380-26491"
P15_02,What all does he throw,throw,"bag,box,eggshell","00:00:28.12-00:00:31.78,00:00:41.41-00:00:45.87,00:07:40.23-00:07:41.00","1687-1906,2484-2752,27613-27660"
P15_02,What all does he throw-in,throw-in,trash,00:03:19.03-00:03:28.87,11941-12532
P15_02,What all does he turn-on,turn-on,cooker,00:03:39.12-00:03:48.90,13147-13734
P15_02,What all does he wash,wash,hand,00:07:39.21-00:07:44.12,27552-27847
P15_03,What all does he close,close,"drawer,tap,tap,tupperware,pan","00:01:39.07-00:01:41.21,00:02:00.00-00:02:00.75,00:03:25.50-00:03:26.42,00:03:31.65-00:03:37.29,00:03:47.46-00:03:48.25","5944-6072,7200-7245,12330-12385,12699-13037,13647-13695"
P15_03,What all does he dry,dry,"hand,pan,hand","00:03:26.46-00:03:30.10,00:05:08.89-00:05:13.06,00:05:15.10-00:05:19.08","12387-12606,18533-18783,18906-19144"
P15_03,What all does he flatten-with,flatten-with,spatula,00:01:22.82-00:01:27.83,4969-5269
P15_03,What all does he flip,flip,"pan,tortilla","00:00:49.39-00:01:04.00,00:00:51.98-00:00:59.48","2963-3840,3118-3568"
P15_03,What all does he fry-in,fry-in,pan,00:00:02.35-00:00:23.97,141-1438
P15_03,What all does he open,open,"drawer,drawer,dishwasher,tupperware,tap,pan,tap,tap","00:01:37.13-00:01:38.00,00:01:41.90-00:01:43.04,00:02:08.72-00:02:11.67,00:02:38.79-00:02:40.41,00:03:22.40-00:03:23.28,00:03:45.09-00:03:47.06,00:03:49.01-00:03:50.19,00:03:56.93-00:03:58.94","5827-5880,6114-6182,7723-7900,9527-9624,12144-12196,13505-13623,13740-13811,14215-14336"
P15_03,What all does he pick-up,pick-up,"tupperware,potato peeler,pan,pan","00:01:43.14-00:01:45.99,00:01:48.71-00:01:50.00,00:03:41.24-00:03:42.41,00:04:41.52-00:04:42.36","6188-6359,6522-6600,13274-13344,16891-16941"
P15_03,What all does he pour,pour,soap,00:03:52.52-00:03:56.00,13951-14160
P15_03,What all does he prepare,prepare,tupperware,00:02:34.89-00:02:39.03,9293-9541
P15_03,What all does he put,put,"bowl,food","00:02:11.77-00:02:18.75,00:02:40.91-00:02:58.22","7906-8325,9654-10693"
P15_03,What all does he put-down,put-down,"spatula,pan","00:01:33.52-00:01:34.77,00:02:58.32-00:03:01.40","5611-5686,10699-10884"
P15_03,What all does he rinse,rinse,"potato peeler,spatula,pan","00:01:54.42-00:01:55.16,00:04:11.39-00:04:21.44,00:04:55.96-00:05:07.98","6865-6909,15083-15686,17757-18478"
P15_03,What all does he stir-with,stir-with,spatula,00:00:25.43-00:00:49.36,1525-2961
P15_03,What all does he switch-off,switch-off,"light,light","00:05:19.18-00:05:20.86,00:05:25.31-00:05:26.69","19150-19251,19518-19601"
P15_03,What all does he turn-off,turn-off,stove,00:02:25.18-00:02:26.16,8710-8769
P15_03,What all does he wash,wash,"potato peeler,bowl,hand,spatula,spatula,pan","00:01:51.86-00:01:53.25,00:02:00.55-00:02:08.62,00:03:23.02-00:03:25.40,00:03:57.57-00:04:11.22,00:04:21.54-00:04:29.74,00:04:42.46-00:04:55.67","6711-6795,7233-7717,12181-12324,14254-15073,15692-16184,16947-17740"
P15_07,What all does he clean,clean,pot,00:00:07.80-00:00:14.54,468-872
P15_07,What all does he dry,dry,hand,00:00:59.11-00:01:01.03,3546-3661
P15_07,What all does he open,open,"fridge,tupperware,microwave,tortilla","00:01:01.16-00:01:02.22,00:01:05.05-00:01:18.55,00:01:35.44-00:01:36.99,00:01:47.94-00:01:53.55","3669-3733,3903-4713,5726-5819,6476-6813"
P15_07,What all does he pick-up,pick-up,"pot,tupperware","00:00:03.66-00:00:05.10,00:01:04.08-00:01:05.25","219-306,3844-3915"
P15_07,What all does he put,put,tupperware,00:01:37.30-00:01:38.12,5838-5887
P15_07,What all does he rinse,rinse,pot,00:00:33.32-00:00:50.30,1999-3018
P15_07,What all does he wash,wash,pot,00:00:14.00-00:00:33.23,840-1993
P15_08,What all does he add,add,"vegetable,vegetable","00:07:24.87-00:07:48.68,00:07:48.78-00:08:14.14","26692-28120,28126-29648"
P15_08,What all does he close,close,"drawer,dishwasher,drawer","00:05:35.37-00:05:36.29,00:06:56.18-00:06:59.88,00:07:17.60-00:07:21.09","20122-20177,24970-25192,26256-26465"
P15_08,What all does he dry,dry,"hand,glass,glass,glass,glass,tupperware,glass,lid","00:01:35.03-00:01:38.14,00:02:52.05-00:02:54.03,00:02:57.35-00:02:58.44,00:03:16.62-00:03:27.01,00:03:38.89-00:03:52.36,00:04:27.80-00:04:34.55,00:04:41.08-00:04:44.73,00:05:28.36-00:05:31.66","5701-5888,10323-10441,10641-10706,11797-12420,13133-13941,16068-16473,16864-17083,19701-19899"
P15_08,What all does he flip,flip,tortilla,00:00:59.70-00:01:09.16,3582-4149
P15_08,What all does he open,open,"tupperware,drawer,fridge,dishwasher,drawer,drawer","00:00:14.44-00:00:15.91,00:00:16.41-00:00:18.17,00:00:41.78-00:00:43.28,00:01:37.26-00:01:38.49,00:02:04.43-00:02:07.06,00:05:32.23-00:05:33.73","866-954,984-1090,2506-2596,5835-5909,7465-7623,19933-20023"
P15_08,What all does he pick-up,pick-up,"plate,tortilla,spoon,sausage,bowl,glass,cloth,glass,glass,glass,glass,glass,glass,glass,glass,glass,glass,glass,tupperware,glass,plate,plate,plate,plate,plate,bowl,lid,board,spatula,mug,tortilla","00:00:03.22-00:00:04.62,00:00:08.57-00:00:10.47,00:00:18.27-00:00:20.47,00:00:46.96-00:00:49.77,00:01:38.59-00:02:04.05,00:02:10.22-00:02:12.62,00:02:13.60-00:02:16.67,00:02:22.44-00:02:23.40,00:02:38.62-00:02:39.97,00:02:44.72-00:02:46.14,00:02:48.95-00:02:50.70,00:02:54.86-00:02:57.16,00:03:00.26-00:03:03.15,00:03:06.75-00:03:09.31,00:03:11.51-00:03:15.53,00:03:28.51-00:03:31.24,00:03:34.32-00:03:36.59,00:03:59.52-00:04:00.92,00:04:17.40-00:04:23.32,00:04:39.18-00:04:41.06,00:04:52.96-00:04:55.75,00:04:59.08-00:05:00.83,00:04:59.09-00:05:01.06,00:05:04.43-00:05:06.41,00:05:04.82-00:05:06.32,00:05:20.35-00:05:21.77,00:05:25.77-00:05:28.29,00:05:38.12-00:05:39.32,00:05:44.83-00:05:45.81,00:05:50.28-00:05:51.32,00:07:03.02-00:07:08.03","193-277,514-628,1096-1228,2817-2986,5915-7443,7813-7957,8016-8200,8546-8604,9517-9598,9883-9968,10137-10242,10491-10629,10815-10989,11205-11358,11490-11731,12510-12674,12859-12995,14371-14455,15443-15799,16750-16863,17577-17745,17944-18049,17945-18063,18265-18384,18289-18379,19221-19306,19546-19697,20287-20359,20689-20748,21016-21079,25381-25681"
P15_08,What all does he pour,pour,sausage,00:00:51.07-00:00:59.16,3064-3549
P15_08,What all does he put,put,"tortilla,vegetable,glass,glass,glass,glass,glass,glass,plate,sauce,tupperware","00:00:11.13-00:00:12.79,00:00:21.86-00:00:40.71,00:02:46.42-00:02:47.82,00:02:53.70-00:02:54.86,00:02:58.52-00:03:00.16,00:03:03.25-00:03:06.31,00:03:09.41-00:03:11.64,00:03:10.73-00:03:11.62,00:04:56.48-00:04:57.92,00:08:17.10-00:08:25.30,00:08:36.60-00:08:43.29","667-767,1311-2442,9985-10069,10422-10491,10711-10809,10995-11178,11364-11498,11443-11497,17788-17875,29826-30318,30996-31397"
P15_08,What all does he put-away,put-away,"glass,glass,glass,glass,glass","00:03:31.77-00:03:33.67,00:03:36.69-00:03:38.63,00:03:52.59-00:03:53.34,00:04:03.71-00:04:07.11,00:04:45.99-00:04:52.49","12706-12820,13001-13117,13955-14000,14622-14826,17159-17549"
P15_08,What all does he put-down,put-down,"plate,glass,glass,board,spatula,cloth","00:00:05.42-00:00:07.59,00:02:13.85-00:02:16.51,00:02:25.16-00:02:26.09,00:05:40.19-00:05:40.74,00:05:47.43-00:05:48.26,00:07:00.99-00:07:03.47","325-455,8031-8190,8709-8765,20411-20444,20845-20895,25259-25408"
P15_08,What all does he store,store,"bowl,glass,glass,glass,plate,plate,plate,plate,bowl,lid,mug,tableware,spoon","00:02:07.16-00:02:10.12,00:02:16.61-00:02:20.26,00:02:26.76-00:02:27.72,00:02:39.66-00:02:43.79,00:05:02.10-00:05:03.17,00:05:04.77-00:05:09.10,00:05:07.42-00:05:09.02,00:05:11.69-00:05:13.96,00:05:21.87-00:05:24.60,00:05:28.43-00:05:33.40,00:05:58.28-00:05:59.12,00:06:02.94-00:06:37.39,00:06:54.07-00:06:55.44","7629-7807,8196-8415,8805-8863,9579-9827,18126-18190,18286-18546,18445-18541,18701-18837,19312-19476,19705-20004,21496-21547,21776-23843,24844-24926"
P15_08,What all does he take-out,take-out,spoon,00:06:46.75-00:06:47.53,24405-24451
P15_08,What all does he wash,wash,tupperware,00:08:27.84-00:08:36.24,30470-30974
P15_09,What all does he cut,cut,"potato,onion","00:01:31.85-00:02:34.73,00:03:46.61-00:04:42.92","5511-9283,13596-16975"
P15_09,What all does he dry,dry,board,00:05:36.34-00:05:38.36,20180-20301
P15_09,What all does he open,open,"drawer,can","00:00:05.36-00:00:07.23,00:05:41.29-00:05:43.16","321-433,20477-20589"
P15_09,What all does he peel,peel,"potato,onion","00:00:28.24-00:01:25.80,00:03:03.89-00:03:05.10","1694-5148,11033-11106"
P15_09,What all does he pick-up,pick-up,"strainer,board,potato,knife,board,onion,board,can","00:00:02.32-00:00:05.46,00:00:23.55-00:00:25.87,00:00:25.12-00:00:28.13,00:01:23.39-00:01:31.75,00:02:43.84-00:02:47.26,00:02:58.07-00:02:58.87,00:05:03.00-00:05:07.01,00:05:50.38-00:05:56.43","139-327,1413-1552,1507-1687,5003-5505,9830-10035,10684-10732,18180-18420,21022-21385"
P15_09,What all does he put,put,"potato,onion","00:02:46.98-00:02:54.15,00:05:08.01-00:05:21.17","10018-10449,18480-19270"
P15_09,What all does he put-away,put-away,strainer,00:00:07.34-00:00:10.61,440-636
P15_09,What all does he stir,stir,"pan,frying pan","00:04:48.08-00:05:00.36,00:06:05.97-00:06:22.48","17284-18021,21958-22948"
P15_09,What all does he throw-into,throw-into,trash,00:06:01.76-00:06:06.13,21705-21967
P15_09,What all does he turn-on,turn-on,"light,stove","00:00:10.71-00:00:18.16,00:02:34.83-00:02:42.53","642-1089,9289-9751"
P15_09,What all does he wash,wash,board,00:05:31.22-00:05:35.75,19873-20145
P15_10,What all does he clean,clean,wooden spoon,00:02:34.22-00:02:40.67,9253-9640
P15_10,What all does he close,close,"oil bottle,sauce bottle,sauce bottle,fridge","00:00:10.26-00:00:13.70,00:01:49.30-00:01:51.49,00:02:08.12-00:02:10.51,00:02:15.05-00:02:16.42","615-822,6558-6689,7687-7830,8103-8185"
P15_10,What all does he cover,cover,pan,00:03:10.12-00:03:13.36,11407-11601
P15_10,What all does he open,open,"sauce bottle,fridge,fridge","00:01:39.77-00:01:40.85,00:01:51.59-00:01:52.85,00:02:10.61-00:02:14.31","5986-6051,6695-6771,7836-8058"
P15_10,What all does he pick-up,pick-up,sauce bottle,00:01:56.38-00:01:57.36,6982-7041
P15_10,What all does he pour,pour,"oil,sauce,sauce","00:00:06.89-00:00:10.84,00:01:40.95-00:01:48.76,00:01:57.46-00:02:08.02","413-650,6057-6525,7047-7681"
P15_10,What all does he put,put,"bean,bean,spoon","00:00:17.55-00:00:18.69,00:00:19.17-00:00:19.97,00:00:56.94-00:01:08.01","1053-1121,1150-1198,3416-4080"
P15_10,What all does he stir,stir,"pan content,content pan,content pan","00:01:08.11-00:01:29.43,00:02:18.58-00:02:31.80,00:02:43.32-00:03:09.72","4086-5365,8314-9108,9799-11383"
P15_10,What all does he store,store,"sauce,salsa","00:01:52.95-00:01:54.75,00:02:13.08-00:02:14.85","6777-6885,7984-8091"
P15_11,What all does he cover,cover,frying pan,00:00:24.52-00:00:26.24,1471-1574
P15_11,What all does he put-down,put-down,spatula,00:00:22.19-00:00:23.65,1331-1419
P15_11,What all does he stir,stir,pan content,00:00:01.34-00:00:20.84,80-1250
P15_12,What all does he open,open,"pan,tupperware","00:00:02.28-00:00:03.13,00:00:11.47-00:00:12.88","136-187,688-772"
P15_12,What all does he put,put,content,00:00:13.02-00:00:42.98,781-2578
P15_12,What all does he put-down,put-down,pan,00:00:42.51-00:00:44.67,2550-2680
P15_12,What all does he remove,remove,content,00:00:03.59-00:00:08.65,215-519
P15_13,What all does he clean,clean,"tupperware,wooden spoon,pan,surface,surface,surface","00:01:06.91-00:01:22.69,00:03:10.20-00:03:15.89,00:04:46.46-00:05:03.92,00:05:22.21-00:05:39.78,00:05:56.77-00:06:24.49,00:06:37.06-00:06:46.45","4014-4961,11412-11753,17187-18235,19332-20386,21406-23069,23823-24387"
P15_13,What all does he close,close,"drawer,dishwasher","00:04:02.11-00:04:03.38,00:07:28.45-00:07:29.77","14526-14602,26907-26986"
P15_13,What all does he cut,cut,"onion,onion,cabbage,cabbage","00:11:49.64-00:12:10.01,00:12:01.10-00:12:28.45,00:12:58.93-00:13:05.88,00:13:38.80-00:13:42.48","42578-43800,43266-44907,46735-47152,49128-49348"
P15_13,What all does he defoliate,defoliate,cabbage,00:13:05.55-00:13:36.17,47133-48970
P15_13,What all does he dry,dry,"tupperware,lid,lid,tupperware","00:01:41.07-00:01:42.94,00:01:57.11-00:02:03.40,00:02:35.37-00:02:38.15,00:02:51.45-00:02:54.04","6064-6176,7026-7404,9322-9489,10287-10442"
P15_13,What all does he empty,empty,can,00:03:25.80-00:03:28.81,12348-12528
P15_13,What all does he grab,grab,pan,00:03:41.14-00:03:42.64,13268-13358
P15_13,What all does he open,open,"dishwasher,tupperware,drawer,trash,fridge,can","00:00:08.30-00:00:10.30,00:00:40.97-00:00:42.18,00:03:44.01-00:03:44.95,00:11:39.96-00:11:41.19,00:15:04.22-00:15:05.12,00:15:12.30-00:15:21.91","498-618,2458-2530,13440-13497,41997-42071,54253-54307,54738-55314"
P15_13,What all does he peel,peel,onion,00:07:31.27-00:07:33.68,27076-27220
P15_13,What all does he pick-up,pick-up,"bowl,fork,mug,kitchen tabla,bowl,onion,cabbage,wooden spoon","00:00:03.63-00:00:05.85,00:00:22.56-00:00:24.99,00:00:28.04-00:00:31.26,00:07:30.43-00:07:31.12,00:07:32.59-00:07:33.60,00:11:48.00-00:11:49.68,00:12:55.50-00:12:56.38,00:14:38.30-00:14:38.93","217-351,1353-1499,1682-1875,27025-27067,27155-27216,42480-42580,46530-46582,52698-52735"
P15_13,What all does he place,place,"bowl,spoon,fork,dishwasher","00:00:15.92-00:00:17.76,00:00:19.53-00:00:20.56,00:00:25.18-00:00:27.12,00:00:28.73-00:00:31.55","955-1065,1171-1233,1510-1627,1723-1893"
P15_13,What all does he put,put,"soap,knife,spoon,spatula,pan,spoon,bowl,oil,onion,cabbage,cabbage,lid","00:01:03.75-00:01:05.47,00:02:53.73-00:03:02.00,00:03:00.80-00:03:02.49,00:04:43.08-00:04:43.99,00:05:13.81-00:05:15.56,00:07:43.25-00:07:45.60,00:07:46.81-00:07:49.02,00:12:36.14-00:12:39.86,00:12:45.25-00:12:48.90,00:14:12.33-00:14:17.52,00:15:04.68-00:15:06.22,00:15:25.56-00:15:41.83","3825-3928,10423-10920,10848-10949,16984-17039,18828-18933,27795-27936,28008-28141,45368-45591,45915-46134,51139-51451,54280-54373,55533-56509"
P15_13,What all does he put-on,put-on,board,00:14:21.19-00:14:28.06,51671-52083
P15_13,What all does he rinse,rinse,"tupperware,tupperware,lid,lid,lid,tupperware,wooden spoon,wooden spoon,can,spatula,spatula,pan,cloth,cloth,bowl","00:00:45.79-00:00:54.47,00:01:22.79-00:01:28.65,00:01:45.16-00:01:48.03,00:01:57.62-00:02:02.36,00:02:24.73-00:02:35.33,00:02:38.25-00:02:52.20,00:03:02.45-00:03:08.58,00:03:16.99-00:03:22.37,00:03:29.71-00:03:36.25,00:04:21.36-00:04:25.66,00:04:37.08-00:04:42.27,00:05:04.02-00:05:13.39,00:05:51.95-00:05:56.67,00:06:25.38-00:06:33.35,00:07:34.37-00:07:39.55","2747-3268,4967-5319,6309-6481,7057-7341,8683-9319,9495-10332,10947-11314,11819-12142,12582-12975,15681-15939,16624-16936,18241-18803,21117-21400,23122-23601,27262-27573"
P15_13,What all does he stir,stir,pan content,00:14:44.51-00:14:47.52,53070-53251
P15_13,What all does he store,store,pan,00:03:45.44-00:03:48.90,13526-13734
P15_13,What all does he take,take,dishwasher,00:07:52.47-00:07:53.40,28348-28404
